"acrePrice","region","improvements","year","acres","tillable","financing","crpPct","productivity"
848,"Northwest",18,2004,240,50,"title_transfer",0,NA
1461,"Northwest",0,2004,120,42,"title_transfer",0,NA
1959,"Northwest",0,2004,19,NA,"title_transfer",0,NA
1120,"Northwest",0,2004,5,80,"title_transfer",0,NA
1132,"Northwest",19,2003,82,52,"title_transfer",18,NA
731,"Northwest",0,2003,20,90,"title_transfer",0,NA
1250,"Northwest",0,2004,10,NA,"title_transfer",0,NA
1100,"Northwest",0,2004,30,NA,"title_transfer",0,NA
1310,"Northwest",0,2004,39,74,"title_transfer",0,NA
8899,"Northwest",32,2004,88,10,"title_transfer",0,NA
873,"Northwest",0,2003,70,94,"title_transfer",0,NA
2258,"Northwest",40,2004,162,40,"seller_financed",0,NA
1910,"Northwest",0,2004,20,55,"seller_financed",0,NA
815,"Northwest",0,2003,80,76,"title_transfer",0,NA
665,"Northwest",0,2003,109,23,"title_transfer",0,NA
747,"Northwest",0,2003,160,61,"title_transfer",0,NA
1390,"Northwest",0,2004,147,10,"seller_financed",9,NA
4353,"Northwest",0,2004,67,NA,"title_transfer",0,NA
589,"Northwest",0,2003,80,50,"title_transfer",0,NA
913,"Northwest",0,2003,62,23,"title_transfer",0,NA
1000,"Northwest",0,2004,40,65,"seller_financed",0,NA
1500,"Northwest",0,2004,20,85,"title_transfer",0,NA
385,"Northwest",0,2004,26,92,"title_transfer",100,NA
1087,"Northwest",0,2003,120,55,"seller_financed",0,NA
637,"Northwest",0,2004,199,88,"title_transfer",0,NA
676,"Northwest",0,2004,40,62,"title_transfer",0,NA
1222,"Northwest",0,2004,56,45,"title_transfer",0,NA
2262,"Northwest",68,2003,40,40,"title_transfer",0,NA
1097,"Northwest",0,2003,40,68,"title_transfer",0,NA
2841,"Northwest",51,2004,44,73,"title_transfer",0,NA
4667,"Northwest",0,2004,6,NA,"title_transfer",0,NA
1024,"Northwest",0,2004,160,66,"title_transfer",0,NA
804,"Northwest",0,2004,60,93,"title_transfer",0,NA
1304,"Northwest",0,2004,37,78,"title_transfer",0,NA
648,"Northwest",0,2004,23,57,"title_transfer",0,NA
1717,"Northwest",0,2004,48,21,"title_transfer",0,NA
1831,"Northwest",0,2004,80,35,"title_transfer",0,NA
1548,"Northwest",0,2004,40,52,"title_transfer",0,NA
2141,"Northwest",29,2004,80,56,"title_transfer",0,NA
1538,"Northwest",0,2003,26,92,"title_transfer",100,NA
2518,"Northwest",0,2004,22,82,"title_transfer",0,NA
861,"Northwest",0,2004,43,91,"title_transfer",0,NA
4428,"Northwest",10,2004,83,20,"seller_financed",0,NA
908,"Northwest",0,2003,40,88,"title_transfer",0,NA
4733,"Northwest",0,2004,21,NA,"seller_financed",0,NA
985,"Northwest",1,2004,65,98,"title_transfer",0,NA
3303,"Northwest",67,2004,40,58,"title_transfer",0,NA
1200,"Northwest",0,2004,25,56,"title_transfer",0,NA
1500,"Northwest",0,2004,40,42,"title_transfer",0,NA
2070,"Northwest",21,2004,80,36,"title_transfer",0,NA
1012,"Northwest",0,2004,34,91,"title_transfer",0,NA
1357,"Northwest",0,2004,28,57,"title_transfer",0,NA
1077,"Northwest",0,2004,13,77,"title_transfer",0,NA
734,"Northwest",8,2004,80,86,"seller_financed",0,NA
2436,"Northwest",60,2003,80,NA,"title_transfer",0,NA
1258,"Northwest",0,2004,60,37,"title_transfer",0,NA
1088,"Northwest",0,2004,80,99,"title_transfer",0,NA
522,"Northwest",0,2004,53,28,"title_transfer",0,NA
1049,"Northwest",0,2004,40,40,"seller_financed",0,NA
955,"Northwest",0,2004,58,100,"title_transfer",0,NA
967,"Northwest",0,2004,126,94,"title_transfer",0,NA
1025,"Northwest",0,2004,224,83,"seller_financed",0,NA
3091,"Northwest",0,2004,40,75,"title_transfer",0,NA
663,"Northwest",4,2004,120,57,"title_transfer",0,NA
1112,"Northwest",4,2004,160,56,"title_transfer",0,NA
2530,"Northwest",42,2003,40,85,"title_transfer",0,NA
4000,"Northwest",0,2003,5,40,"title_transfer",0,NA
2034,"Northwest",0,2003,135,55,"seller_financed",55,NA
1151,"Northwest",29,2004,186,65,"seller_financed",0,NA
4011,"Northwest",73,2004,50,34,"title_transfer",0,NA
910,"Northwest",0,2004,138,85,"seller_financed",0,NA
680,"Northwest",8,2003,153,64,"title_transfer",0,NA
963,"Northwest",0,2004,160,97,"title_transfer",0,NA
749,"Northwest",0,2003,116,73,"seller_financed",0,NA
1107,"Northwest",0,2003,80,26,"title_transfer",0,NA
1476,"Northwest",42,2004,125,88,"title_transfer",14,NA
1088,"Northwest",0,2004,80,66,"title_transfer",0,NA
1209,"Northwest",45,2004,80,82,"title_transfer",0,NA
2786,"Northwest",0,2004,14,36,"title_transfer",0,NA
4137,"Northwest",71,2004,40,78,"title_transfer",0,NA
758,"Northwest",3,2004,69,52,"title_transfer",0,NA
546,"Northwest",0,2004,69,97,"title_transfer",0,NA
1774,"Northwest",0,2004,40,38,"title_transfer",0,NA
704,"Northwest",0,2003,70,87,"title_transfer",0,NA
1775,"Northwest",0,2004,20,100,"title_transfer",0,NA
979,"Northwest",0,2004,96,71,"title_transfer",0,NA
1681,"Northwest",0,2004,37,73,"title_transfer",0,NA
1113,"Northwest",0,2004,40,85,"title_transfer",0,NA
797,"Northwest",0,2004,235,94,"seller_financed",0,NA
6128,"Northwest",61,2004,36,36,"title_transfer",0,NA
2029,"Northwest",0,2004,40,98,"title_transfer",0,NA
864,"Northwest",0,2004,160,76,"seller_financed",0,NA
1120,"Northwest",36,2003,80,38,"title_transfer",0,NA
685,"Northwest",0,2004,80,71,"seller_financed",0,NA
1174,"Northwest",0,2004,76,38,"seller_financed",0,NA
1016,"Northwest",0,2004,80,62,"title_transfer",0,NA
885,"Northwest",0,2004,98,85,"title_transfer",0,NA
903,"Northwest",0,2004,82,22,"title_transfer",0,NA
1007,"Northwest",0,2004,80,28,"title_transfer",36,NA
983,"Northwest",0,2004,68,62,"title_transfer",100,NA
271,"Northwest",0,2004,24,NA,"title_transfer",0,NA
1205,"Northwest",0,2005,60,95,"title_transfer",0,NA
1940,"Northwest",0,2005,77,21,"seller_financed",14,NA
1385,"Northwest",0,2005,183,15,"title_transfer",0,NA
992,"Northwest",0,2005,75,88,"title_transfer",79,NA
5435,"Northwest",0,2005,23,NA,"title_transfer",0,NA
1432,"Northwest",32,2004,79,62,"title_transfer",0,NA
1335,"Northwest",10,2004,40,78,"title_transfer",0,NA
978,"Northwest",31,2005,120,50,"title_transfer",0,NA
1183,"Northwest",30,2004,80,56,"seller_financed",24,NA
1209,"Northwest",0,2005,40,35,"title_transfer",0,NA
1510,"Northwest",0,2005,203,89,"title_transfer",0,NA
1577,"Northwest",0,2005,108,36,"title_transfer",0,NA
975,"Northwest",0,2004,278,24,"title_transfer",0,NA
1442,"Northwest",0,2004,38,32,"title_transfer",0,NA
982,"Northwest",0,2005,39,74,"title_transfer",0,NA
1671,"Northwest",42,2005,162,75,"title_transfer",0,NA
1330,"Northwest",8,2004,103,2,"title_transfer",0,NA
1243,"Northwest",0,2004,51,90,"title_transfer",0,NA
2212,"Northwest",10,2005,203,20,"title_transfer",0,NA
1146,"Northwest",0,2005,80,92,"seller_financed",0,NA
1828,"Northwest",0,2005,185,93,"seller_financed",0,NA
1794,"Northwest",28,2005,160,62,"title_transfer",0,NA
1242,"Northwest",0,2005,39,82,"title_transfer",0,NA
1474,"Northwest",58,2004,75,45,"title_transfer",0,NA
1314,"Northwest",0,2004,35,NA,"seller_financed",0,NA
1041,"Northwest",5,2004,179,68,"seller_financed",0,NA
2036,"Northwest",0,2005,75,40,"seller_financed",0,NA
1931,"Northwest",33,2005,69,26,"title_transfer",0,NA
1682,"Northwest",31,2005,39,85,"seller_financed",77,NA
2688,"Northwest",38,2004,80,12,"title_transfer",0,NA
995,"Northwest",0,2004,40,65,"title_transfer",0,NA
1500,"Northwest",0,2005,20,95,"title_transfer",0,NA
1567,"Northwest",29,2005,160,64,"title_transfer",0,NA
1988,"Northwest",0,2005,8,NA,"title_transfer",0,NA
1180,"Northwest",0,2005,40,NA,"seller_financed",0,NA
1196,"Northwest",0,2005,80,52,"title_transfer",0,NA
1453,"Northwest",39,2005,113,78,"title_transfer",0,NA
1232,"Northwest",0,2005,95,97,"title_transfer",0,NA
659,"Northwest",0,2005,83,10,"seller_financed",0,NA
2393,"Northwest",54,2004,40,28,"title_transfer",0,NA
980,"Northwest",2,2004,120,74,"title_transfer",67,NA
2087,"Northwest",31,2005,40,80,"title_transfer",0,NA
1672,"Northwest",0,2005,40,70,"title_transfer",0,NA
2723,"Northwest",55,2005,77,56,"title_transfer",0,NA
1348,"Northwest",0,2005,40,15,"title_transfer",0,NA
1860,"Northwest",0,2005,41,NA,"title_transfer",0,NA
4145,"Northwest",0,2004,42,93,"title_transfer",0,NA
1446,"Northwest",0,2005,80,59,"title_transfer",0,NA
961,"Northwest",0,2005,69,78,"title_transfer",0,NA
851,"Northwest",0,2005,47,38,"title_transfer",0,NA
1889,"Northwest",0,2004,40,42,"title_transfer",0,NA
1141,"Northwest",0,2005,60,60,"title_transfer",0,NA
1834,"Northwest",0,2005,148,15,"title_transfer",0,NA
1265,"Northwest",31,2005,140,56,"title_transfer",0,NA
1147,"Northwest",0,2005,40,62,"title_transfer",0,NA
981,"Northwest",0,2005,101,99,"title_transfer",0,NA
991,"Northwest",0,2004,40,85,"title_transfer",20,NA
3147,"Northwest",60,2005,39,77,"title_transfer",0,NA
827,"Northwest",9,2005,40,92,"title_transfer",0,NA
1099,"Northwest",0,2005,56,36,"title_transfer",0,NA
1636,"Northwest",0,2005,73,19,"title_transfer",0,NA
2290,"Northwest",30,2005,80,36,"title_transfer",0,NA
2192,"Northwest",30,2005,93,24,"title_transfer",0,NA
1847,"Northwest",14,2005,163,43,"title_transfer",0,NA
1446,"Northwest",0,2004,40,25,"title_transfer",25,NA
1785,"Northwest",0,2004,240,7,"seller_financed",0,NA
1187,"Northwest",0,2004,150,61,"title_transfer",0,NA
1121,"Northwest",0,2004,105,67,"seller_financed",0,NA
1885,"Northwest",0,2004,26,19,"title_transfer",0,NA
1460,"Northwest",11,2005,90,48,"title_transfer",0,NA
1508,"Northwest",0,2005,113,9,"title_transfer",12,NA
1543,"Northwest",0,2005,40,NA,"title_transfer",0,NA
1159,"Northwest",0,2005,40,38,"title_transfer",0,NA
1231,"Northwest",0,2005,35,23,"title_transfer",17,NA
1847,"Northwest",1,2005,200,10,"title_transfer",0,NA
1650,"Northwest",11,2005,80,42,"seller_financed",39,NA
2988,"Northwest",34,2005,100,26,"title_transfer",0,NA
1142,"Northwest",0,2004,40,100,"title_transfer",0,NA
6600,"Northwest",0,2005,1,NA,"title_transfer",0,NA
1739,"Northwest",0,2005,88,61,"title_transfer",0,NA
1288,"Northwest",0,2005,122,80,"seller_financed",0,NA
628,"Northwest",0,2004,100,97,"seller_financed",0,NA
714,"Northwest",0,2005,65,97,"title_transfer",0,NA
4712,"Northwest",55,2005,40,70,"title_transfer",0,NA
8500,"Northwest",0,2005,10,20,"title_transfer",0,NA
973,"Northwest",0,2004,174,92,"title_transfer",0,NA
1539,"Northwest",0,2005,40,40,"title_transfer",0,NA
939,"Northwest",0,2004,80,56,"title_transfer",0,NA
1083,"Northwest",0,2005,80,16,"title_transfer",5,NA
1022,"Northwest",0,2005,40,NA,"title_transfer",0,NA
1460,"Northwest",20,2005,120,67,"title_transfer",0,NA
1860,"Northwest",0,2005,40,8,"title_transfer",0,NA
1279,"Northwest",0,2005,90,66,"title_transfer",0,NA
1095,"Northwest",0,2004,187,1,"title_transfer",0,NA
2328,"Northwest",0,2005,156,52,"title_transfer",57,NA
680,"Northwest",0,2004,103,56,"title_transfer",0,NA
1601,"Northwest",47,2004,80,80,"title_transfer",0,NA
1010,"Northwest",0,2004,80,95,"title_transfer",0,NA
1541,"Northwest",0,2005,40,52,"title_transfer",0,NA
2679,"Northwest",0,2004,151,19,"title_transfer",0,NA
1162,"Northwest",3,2005,40,32,"title_transfer",0,NA
1442,"Northwest",0,2005,81,36,"title_transfer",0,NA
2652,"Northwest",0,2005,35,49,"title_transfer",0,NA
905,"Northwest",0,2004,38,95,"title_transfer",0,NA
5172,"Northwest",0,2005,232,27,"title_transfer",0,NA
833,"Northwest",0,2005,6,33,"title_transfer",0,NA
743,"Northwest",0,2004,62,52,"title_transfer",11,NA
910,"Northwest",0,2005,73,100,"seller_financed",0,NA
1894,"Northwest",0,2005,40,38,"title_transfer",0,NA
1250,"Northwest",5,2005,80,98,"title_transfer",16,NA
913,"Northwest",0,2004,160,97,"title_transfer",0,NA
5181,"Northwest",62,2005,37,5,"title_transfer",0,NA
1075,"Northwest",0,2004,60,37,"title_transfer",0,NA
673,"Northwest",0,2004,113,3,"title_transfer",0,NA
1320,"Northwest",0,2005,40,15,"seller_financed",0,NA
1511,"Northwest",0,2005,40,25,"title_transfer",0,NA
1522,"Northwest",48,2005,40,60,"title_transfer",0,NA
2507,"Northwest",33,2005,80,36,"seller_financed",0,NA
1457,"Northwest",16,2005,78,45,"title_transfer",0,NA
1153,"Northwest",0,2005,74,38,"seller_financed",0,NA
1142,"Northwest",0,2004,40,20,"title_transfer",25,NA
1598,"Northwest",0,2004,160,24,"title_transfer",31,NA
860,"Northwest",0,2005,108,78,"seller_financed",0,NA
2236,"Northwest",9,2005,555,45,"title_transfer",17,NA
922,"Northwest",0,2004,80,94,"title_transfer",100,NA
930,"Northwest",0,2005,105,98,"title_transfer",0,NA
4444,"Northwest",0,2005,18,NA,"title_transfer",0,NA
1333,"Northwest",0,2005,30,NA,"title_transfer",0,NA
1500,"Northwest",0,2005,30,97,"title_transfer",0,NA
1046,"Northwest",0,2005,160,78,"title_transfer",0,NA
664,"Northwest",0,2004,48,73,"title_transfer",0,NA
867,"Northwest",21,2004,158,33,"title_transfer",0,NA
2072,"Northwest",0,2004,40,92,"seller_financed",0,NA
2260,"Northwest",18,2004,40,38,"title_transfer",0,NA
1226,"Northwest",0,2005,127,91,"title_transfer",0,NA
1723,"Northwest",48,2004,115,40,"title_transfer",0,NA
875,"Northwest",0,2004,80,62,"title_transfer",0,NA
3745,"Northwest",0,2005,94,56,"title_transfer",0,NA
2296,"Northwest",0,2005,39,59,"title_transfer",0,NA
2000,"Northwest",0,2005,20,80,"title_transfer",0,NA
1911,"Northwest",0,2005,73,49,"title_transfer",0,NA
2766,"Northwest",0,2005,40,NA,"title_transfer",0,NA
2000,"Northwest",0,2005,157,94,"title_transfer",0,NA
900,"Northwest",0,2004,201,62,"seller_financed",0,NA
953,"Northwest",0,2004,38,76,"title_transfer",0,NA
905,"Northwest",0,2004,50,78,"title_transfer",80,NA
1350,"Northwest",0,2005,120,9,"title_transfer",0,NA
1663,"Northwest",0,2005,40,50,"title_transfer",0,NA
956,"Northwest",0,2005,40,90,"title_transfer",65,NA
859,"Northwest",8,2005,159,82,"title_transfer",0,NA
1395,"Northwest",0,2005,40,90,"title_transfer",100,NA
1550,"Northwest",0,2005,55,13,"title_transfer",0,NA
1132,"Northwest",0,2005,23,57,"seller_financed",0,NA
854,"Northwest",7,2006,35,97,"title_transfer",0,NA
1548,"Northwest",0,2006,41,51,"title_transfer",0,NA
1307,"Northwest",0,2006,40,58,"title_transfer",0,NA
1307,"Northwest",0,2006,80,46,"title_transfer",0,NA
5000,"Northwest",0,2006,5,100,"title_transfer",0,NA
2490,"Northwest",0,2006,80,NA,"seller_financed",0,NA
9902,"Northwest",0,2006,23,NA,"seller_financed",0,NA
1515,"Northwest",0,2005,40,NA,"title_transfer",0,NA
5308,"Northwest",59,2006,39,62,"title_transfer",0,NA
1490,"Northwest",27,2006,80,25,"title_transfer",0,NA
1178,"Northwest",17,2005,40,30,"title_transfer",0,NA
1938,"Northwest",0,2005,38,97,"title_transfer",0,NA
1358,"Northwest",0,2006,160,26,"title_transfer",0,NA
1478,"Northwest",0,2006,111,17,"title_transfer",17,NA
1167,"Northwest",0,2006,217,71,"title_transfer",0,NA
738,"Northwest",0,2006,27,100,"title_transfer",0,NA
1049,"Northwest",0,2005,40,50,"title_transfer",0,NA
1613,"Northwest",2,2006,80,35,"seller_financed",16,NA
1332,"Northwest",0,2006,184,81,"title_transfer",0,NA
1490,"Northwest",0,2005,155,64,"title_transfer",0,NA
2960,"Northwest",31,2005,40,18,"title_transfer",0,NA
779,"Northwest",0,2006,40,88,"title_transfer",0,NA
1391,"Northwest",0,2006,40,68,"title_transfer",0,NA
2636,"Northwest",0,2006,22,41,"title_transfer",0,NA
1767,"Northwest",9,2005,40,25,"title_transfer",0,NA
2668,"Northwest",0,2006,20,85,"title_transfer",0,NA
2020,"Northwest",0,2005,120,23,"title_transfer",0,NA
1591,"Northwest",3,2006,110,33,"title_transfer",0,NA
1461,"Northwest",0,2006,40,NA,"title_transfer",0,NA
1146,"Northwest",17,2005,320,63,"seller_financed",0,NA
2027,"Northwest",19,2006,151,59,"title_transfer",0,NA
1678,"Northwest",0,2006,81,48,"title_transfer",0,NA
1610,"Northwest",0,2006,47,55,"title_transfer",0,NA
2309,"Northwest",0,2006,32,97,"title_transfer",0,NA
1644,"Northwest",8,2005,205,91,"title_transfer",0,NA
1689,"Northwest",15,2006,222,18,"title_transfer",0,NA
1425,"Northwest",6,2006,130,69,"title_transfer",0,NA
1414,"Northwest",28,2005,240,71,"title_transfer",0,NA
1519,"Northwest",0,2005,120,34,"seller_financed",0,NA
3486,"Northwest",0,2006,80,NA,"seller_financed",0,NA
1738,"Northwest",0,2006,82,61,"title_transfer",0,NA
1828,"Northwest",0,2006,47,36,"title_transfer",0,NA
1770,"Northwest",0,2006,126,6,"title_transfer",0,NA
1218,"Northwest",0,2006,48,88,"title_transfer",0,NA
2234,"Northwest",53,2006,148,83,"title_transfer",0,NA
2403,"Northwest",32,2006,160,30,"title_transfer",0,NA
1910,"Northwest",0,2006,80,12,"title_transfer",0,NA
1837,"Northwest",0,2005,20,NA,"title_transfer",0,NA
1210,"Northwest",0,2006,40,95,"title_transfer",0,NA
3528,"Northwest",0,2006,45,96,"title_transfer",0,NA
1122,"Northwest",0,2005,40,NA,"seller_financed",0,NA
2941,"Northwest",24,2006,160,13,"title_transfer",0,NA
1194,"Northwest",9,2006,51,33,"title_transfer",0,NA
2403,"Northwest",0,2006,40,12,"title_transfer",0,NA
2005,"Northwest",7,2006,80,46,"title_transfer",0,NA
2853,"Northwest",0,2005,29,100,"title_transfer",0,NA
2342,"Northwest",0,2006,40,92,"title_transfer",0,NA
4953,"Northwest",56,2006,59,24,"title_transfer",0,NA
1436,"Northwest",8,2005,128,100,"title_transfer",32,NA
1514,"Northwest",8,2005,79,92,"title_transfer",0,NA
2937,"Northwest",46,2005,40,52,"title_transfer",0,NA
1155,"Northwest",0,2006,150,27,"title_transfer",30,NA
1224,"Northwest",0,2006,39,97,"title_transfer",0,NA
2388,"Northwest",18,2006,80,20,"title_transfer",0,NA
1151,"Northwest",15,2006,120,76,"title_transfer",54,NA
1788,"Northwest",0,2006,154,68,"title_transfer",0,NA
1152,"Northwest",0,2006,99,56,"title_transfer",0,NA
987,"Northwest",6,2006,77,88,"title_transfer",0,NA
1520,"Northwest",0,2006,40,52,"title_transfer",0,NA
1580,"Northwest",0,2006,39,NA,"title_transfer",0,NA
2827,"Northwest",2,2005,80,56,"title_transfer",0,NA
3440,"Northwest",0,2006,18,33,"seller_financed",0,NA
992,"Northwest",0,2006,73,99,"title_transfer",0,NA
2575,"Northwest",0,2005,80,45,"title_transfer",0,NA
1548,"Northwest",0,2005,40,32,"title_transfer",0,NA
1291,"Northwest",0,2005,58,43,"title_transfer",0,NA
2829,"Northwest",0,2006,13,77,"title_transfer",0,NA
2900,"Northwest",0,2006,10,NA,"title_transfer",0,NA
5263,"Northwest",68,2005,40,88,"title_transfer",0,NA
1507,"Northwest",20,2006,356,80,"title_transfer",0,NA
3820,"Northwest",54,2006,40,25,"title_transfer",0,NA
2136,"Northwest",0,2006,40,18,"title_transfer",0,NA
1720,"Northwest",0,2005,40,52,"title_transfer",0,NA
2992,"Northwest",14,2006,110,85,"seller_financed",0,NA
1987,"Northwest",0,2006,60,22,"title_transfer",0,NA
2979,"Northwest",35,2006,40,30,"title_transfer",0,NA
2045,"Northwest",0,2005,57,100,"seller_financed",100,NA
1419,"Northwest",8,2006,80,96,"title_transfer",0,NA
2000,"Northwest",0,2006,35,69,"title_transfer",0,NA
2219,"Northwest",0,2006,27,70,"seller_financed",0,NA
3716,"Northwest",55,2005,45,16,"title_transfer",0,NA
1586,"Northwest",5,2006,30,93,"title_transfer",0,NA
4047,"Northwest",61,2006,40,25,"title_transfer",0,NA
1530,"Northwest",25,2006,241,90,"title_transfer",0,NA
439,"Northwest",0,2006,20,55,"title_transfer",0,NA
2103,"Northwest",0,2005,73,74,"seller_financed",0,NA
1987,"Northwest",0,2006,75,40,"title_transfer",0,NA
1336,"Northwest",0,2005,55,91,"title_transfer",0,NA
6250,"Northwest",0,2006,8,NA,"title_transfer",0,NA
4270,"Northwest",0,2006,24,17,"title_transfer",0,NA
3117,"Northwest",0,2006,27,96,"title_transfer",0,NA
1185,"Northwest",10,2006,119,20,"title_transfer",0,NA
1254,"Northwest",0,2006,336,71,"seller_financed",0,NA
1966,"Northwest",0,2006,38,89,"title_transfer",0,NA
1200,"Northwest",0,2005,160,76,"title_transfer",0,NA
1619,"Northwest",0,2006,247,96,"title_transfer",0,NA
1331,"Northwest",0,2006,80,90,"title_transfer",0,NA
1656,"Northwest",0,2005,73,36,"seller_financed",30,NA
1667,"Northwest",0,2006,40,NA,"title_transfer",0,NA
1693,"Northwest",0,2006,40,72,"title_transfer",0,NA
2473,"Northwest",0,2006,260,97,"title_transfer",0,NA
