"Carrier","FlightNo","Destination","DepartTime","FlightLength","Delay","Delayed30"
"AA",337,"ORD","Noon-4pm",159,-7,"No"
"AA",341,"ORD","4-8pm",160,35,"Yes"
"AA",347,"ORD","4-8pm",168,-9,"No"
"AA",371,"ORD","8-Mid",154,-13,"No"
"AA",413,"MIA","4-8am",183,32,"Yes"
"AA",599,"MIA","8-Noon",189,0,"No"
"AA",611,"BNA","8-Noon",145,5,"No"
"AA",701,"DFW","4-8am",213,-3,"No"
"AA",709,"DFW","8-Noon",225,-6,"No"
"AA",713,"DFW","8-Noon",229,-3,"No"
"AA",721,"DFW","8-Noon",230,-4,"No"
"AA",739,"DFW","8-Noon",225,5,"No"
"AA",743,"DFW","Noon-4pm",228,-5,"No"
"AA",745,"DFW","Noon-4pm",228,-7,"No"
"AA",751,"DFW","Noon-4pm",235,22,"No"
"AA",753,"DFW","Noon-4pm",238,-1,"No"
"AA",759,"DFW","Noon-4pm",235,49,"Yes"
"AA",763,"DFW","4-8pm",233,28,"No"
"AA",785,"DFW","4-8pm",235,-6,"No"
"AA",787,"DFW","4-8pm",228,-7,"No"
"AA",1423,"MIA","Noon-4pm",195,11,"No"
"AA",1559,"MIA","4-8pm",199,25,"No"
"AA",1685,"MIA","4-8am",178,-1,"No"
"AA",1709,"MIA","8-Mid",180,14,"No"
"AA",1741,"BNA","Noon-4pm",150,14,"No"
"AA",1757,"STL","8-Noon",164,-5,"No"
"AA",2011,"MIA","4-8pm",195,69,"Yes"
"AA",2015,"MIA","8-Noon",190,80,"Yes"
"AA",2093,"MIA","Noon-4pm",195,3,"No"
"AA",2223,"STL","4-8pm",168,-4,"No"
"AA",2255,"MIA","4-8am",170,0,"No"
"AA",301,"ORD","4-8am",140,-1,"No"
"AA",303,"ORD","4-8am",145,-6,"No"
"AA",309,"ORD","4-8am",140,-7,"No"
"AA",313,"ORD","8-Noon",150,-6,"No"
"AA",321,"ORD","8-Noon",150,0,"No"
"AA",327,"ORD","Noon-4pm",150,-9,"No"
"AA",329,"ORD","Noon-4pm",150,-9,"No"
"AA",335,"ORD","Noon-4pm",165,-7,"No"
"AA",337,"ORD","Noon-4pm",159,-8,"No"
"AA",341,"ORD","4-8pm",160,-8,"No"
"AA",345,"ORD","4-8pm",155,-2,"No"
"AA",347,"ORD","4-8pm",168,-1,"No"
"AA",353,"ORD","4-8pm",155,-5,"No"
"AA",363,"ORD","4-8pm",155,-7,"No"
"AA",371,"ORD","8-Mid",154,-6,"No"
"AA",413,"MIA","4-8am",183,-1,"No"
"AA",599,"MIA","8-Noon",189,-1,"No"
"AA",611,"BNA","8-Noon",145,-5,"No"
"AA",701,"DFW","4-8am",213,0,"No"
"AA",707,"DFW","4-8am",214,-6,"No"
"AA",709,"DFW","8-Noon",225,-2,"No"
"AA",713,"DFW","8-Noon",229,-9,"No"
"AA",721,"DFW","8-Noon",230,3,"No"
"AA",739,"DFW","8-Noon",225,-5,"No"
"AA",743,"DFW","Noon-4pm",228,-6,"No"
"AA",745,"DFW","Noon-4pm",228,-8,"No"
"AA",751,"DFW","Noon-4pm",235,-3,"No"
"AA",753,"DFW","Noon-4pm",238,42,"Yes"
"AA",759,"DFW","Noon-4pm",235,-14,"No"
"AA",763,"DFW","4-8pm",233,-5,"No"
"AA",785,"DFW","4-8pm",235,-3,"No"
"AA",787,"DFW","4-8pm",228,-5,"No"
"AA",1084,"STL","8-Mid",160,-6,"No"
"AA",1423,"MIA","Noon-4pm",195,-3,"No"
"AA",1551,"BNA","4-8pm",150,-9,"No"
"AA",1559,"MIA","4-8pm",199,-2,"No"
"AA",1685,"MIA","4-8am",178,-4,"No"
"AA",1709,"MIA","8-Mid",180,70,"Yes"
"AA",1741,"BNA","Noon-4pm",150,-5,"No"
"AA",1757,"STL","8-Noon",164,-6,"No"
"AA",1855,"STL","8-Noon",160,-10,"No"
"AA",2011,"MIA","4-8pm",195,-3,"No"
"AA",2015,"MIA","8-Noon",190,-3,"No"
"AA",2093,"MIA","Noon-4pm",195,117,"Yes"
"AA",2223,"STL","4-8pm",168,-1,"No"
"AA",2255,"MIA","4-8am",170,-5,"No"
"AA",301,"ORD","4-8am",140,-6,"No"
"AA",303,"ORD","4-8am",145,-6,"No"
"AA",305,"ORD","4-8am",140,0,"No"
"AA",309,"ORD","4-8am",140,-4,"No"
"AA",313,"ORD","8-Noon",150,-3,"No"
"AA",319,"ORD","8-Noon",150,-2,"No"
"AA",321,"ORD","8-Noon",150,-4,"No"
"AA",327,"ORD","Noon-4pm",150,-1,"No"
"AA",329,"ORD","Noon-4pm",150,-6,"No"
"AA",333,"ORD","Noon-4pm",160,-6,"No"
"AA",335,"ORD","Noon-4pm",165,0,"No"
"AA",337,"ORD","Noon-4pm",159,-4,"No"
"AA",341,"ORD","4-8pm",160,-5,"No"
"AA",345,"ORD","4-8pm",155,-6,"No"
"AA",347,"ORD","4-8pm",168,22,"No"
"AA",353,"ORD","4-8pm",155,0,"No"
"AA",363,"ORD","4-8pm",155,108,"Yes"
"AA",371,"ORD","8-Mid",154,52,"Yes"
"AA",413,"MIA","4-8am",183,-3,"No"
"AA",599,"MIA","8-Noon",189,-6,"No"
"AA",611,"BNA","8-Noon",145,-1,"No"
"AA",701,"DFW","4-8am",213,-5,"No"
"AA",707,"DFW","4-8am",214,0,"No"
"AA",709,"DFW","8-Noon",225,-5,"No"
"AA",713,"DFW","8-Noon",229,-9,"No"
"AA",721,"DFW","8-Noon",230,169,"Yes"
"AA",731,"DFW","8-Noon",224,5,"No"
"AA",739,"DFW","8-Noon",225,0,"No"
"AA",743,"DFW","Noon-4pm",228,-4,"No"
"AA",745,"DFW","Noon-4pm",228,-8,"No"
"AA",751,"DFW","Noon-4pm",235,-10,"No"
"AA",753,"DFW","Noon-4pm",238,78,"Yes"
"AA",759,"DFW","Noon-4pm",235,-5,"No"
"AA",763,"DFW","4-8pm",233,64,"Yes"
"AA",785,"DFW","4-8pm",235,209,"Yes"
"AA",787,"DFW","4-8pm",228,105,"Yes"
"AA",791,"DFW","8-Mid",210,0,"No"
"AA",1084,"STL","8-Mid",160,57,"Yes"
"AA",1423,"MIA","Noon-4pm",195,-2,"No"
"AA",1551,"BNA","4-8pm",150,134,"Yes"
"AA",1559,"MIA","4-8pm",199,1,"No"
"AA",1685,"MIA","4-8am",178,-1,"No"
"AA",1709,"MIA","8-Mid",180,51,"Yes"
"AA",1741,"BNA","Noon-4pm",150,-11,"No"
"AA",1757,"STL","8-Noon",164,-7,"No"
"AA",1855,"STL","8-Noon",160,-3,"No"
"AA",2011,"MIA","4-8pm",195,252,"Yes"
"AA",2015,"MIA","8-Noon",190,6,"No"
"AA",2093,"MIA","Noon-4pm",195,-13,"No"
"AA",2223,"STL","4-8pm",168,-5,"No"
"AA",2255,"MIA","4-8am",170,2,"No"
"AA",301,"ORD","4-8am",140,-1,"No"
"AA",303,"ORD","4-8am",145,-6,"No"
"AA",305,"ORD","4-8am",140,-2,"No"
"AA",309,"ORD","4-8am",140,-6,"No"
"AA",313,"ORD","8-Noon",150,-8,"No"
"AA",319,"ORD","8-Noon",150,-6,"No"
"AA",321,"ORD","8-Noon",150,-5,"No"
"AA",327,"ORD","Noon-4pm",150,-4,"No"
"AA",329,"ORD","Noon-4pm",150,-7,"No"
"AA",333,"ORD","Noon-4pm",160,-5,"No"
"AA",335,"ORD","Noon-4pm",165,2,"No"
"AA",337,"ORD","Noon-4pm",159,-6,"No"
"AA",341,"ORD","4-8pm",160,25,"No"
"AA",345,"ORD","4-8pm",155,0,"No"
"AA",347,"ORD","4-8pm",168,8,"No"
"AA",353,"ORD","4-8pm",155,104,"Yes"
"AA",363,"ORD","4-8pm",155,51,"Yes"
"AA",371,"ORD","8-Mid",154,0,"No"
"AA",413,"MIA","4-8am",183,-7,"No"
"AA",599,"MIA","8-Noon",189,-6,"No"
"AA",611,"BNA","8-Noon",145,-4,"No"
"AA",701,"DFW","4-8am",213,-8,"No"
"AA",707,"DFW","4-8am",214,0,"No"
"AA",709,"DFW","8-Noon",225,2,"No"
"AA",713,"DFW","8-Noon",229,-3,"No"
"AA",721,"DFW","8-Noon",230,-7,"No"
"AA",731,"DFW","8-Noon",224,-2,"No"
"AA",739,"DFW","8-Noon",225,-3,"No"
"AA",743,"DFW","Noon-4pm",228,-4,"No"
"AA",745,"DFW","Noon-4pm",228,-1,"No"
"AA",751,"DFW","Noon-4pm",235,-3,"No"
"AA",753,"DFW","Noon-4pm",238,0,"No"
"AA",759,"DFW","Noon-4pm",235,-1,"No"
"AA",763,"DFW","4-8pm",233,-6,"No"
"AA",785,"DFW","4-8pm",235,2,"No"
"AA",787,"DFW","4-8pm",228,0,"No"
"AA",791,"DFW","8-Mid",210,10,"No"
"AA",1084,"STL","8-Mid",160,22,"No"
"AA",1423,"MIA","Noon-4pm",195,0,"No"
"AA",1551,"BNA","4-8pm",150,12,"No"
"AA",1559,"MIA","4-8pm",199,63,"Yes"
"AA",1685,"MIA","4-8am",178,-5,"No"
"AA",1709,"MIA","8-Mid",180,-4,"No"
"AA",1741,"BNA","Noon-4pm",150,-6,"No"
"AA",1757,"STL","8-Noon",164,15,"No"
"AA",1855,"STL","8-Noon",160,-1,"No"
"AA",2011,"MIA","4-8pm",195,120,"Yes"
"AA",2015,"MIA","8-Noon",190,-2,"No"
"AA",2093,"MIA","Noon-4pm",195,23,"No"
"AA",2223,"STL","4-8pm",168,-3,"No"
"AA",2255,"MIA","4-8am",170,-3,"No"
"AA",301,"ORD","4-8am",140,-2,"No"
"AA",303,"ORD","4-8am",145,-6,"No"
"AA",305,"ORD","4-8am",140,-7,"No"
"AA",309,"ORD","4-8am",140,24,"No"
"AA",313,"ORD","8-Noon",150,26,"No"
"AA",319,"ORD","8-Noon",150,-4,"No"
"AA",321,"ORD","8-Noon",150,-8,"No"
"AA",327,"ORD","Noon-4pm",150,-8,"No"
"AA",329,"ORD","Noon-4pm",150,-4,"No"
"AA",333,"ORD","Noon-4pm",160,-4,"No"
"AA",335,"ORD","Noon-4pm",165,-4,"No"
"AA",337,"ORD","Noon-4pm",159,-8,"No"
"AA",341,"ORD","4-8pm",160,-7,"No"
"AA",345,"ORD","4-8pm",155,-8,"No"
"AA",347,"ORD","4-8pm",168,-4,"No"
"AA",353,"ORD","4-8pm",155,-3,"No"
"AA",363,"ORD","4-8pm",155,0,"No"
"AA",371,"ORD","8-Mid",154,42,"Yes"
"AA",413,"MIA","4-8am",183,-6,"No"
"AA",599,"MIA","8-Noon",189,-5,"No"
"AA",611,"BNA","8-Noon",145,-9,"No"
"AA",701,"DFW","4-8am",213,-4,"No"
"AA",707,"DFW","4-8am",214,-8,"No"
"AA",709,"DFW","8-Noon",225,-1,"No"
"AA",713,"DFW","8-Noon",229,-7,"No"
"AA",721,"DFW","8-Noon",230,-2,"No"
"AA",731,"DFW","8-Noon",224,-8,"No"
"AA",739,"DFW","8-Noon",225,-5,"No"
"AA",743,"DFW","Noon-4pm",228,0,"No"
"AA",745,"DFW","Noon-4pm",228,-3,"No"
"AA",751,"DFW","Noon-4pm",235,-1,"No"
"AA",753,"DFW","Noon-4pm",238,3,"No"
"AA",759,"DFW","Noon-4pm",235,1,"No"
"AA",763,"DFW","4-8pm",233,-7,"No"
"AA",785,"DFW","4-8pm",235,-1,"No"
"AA",787,"DFW","4-8pm",228,-9,"No"
"AA",791,"DFW","8-Mid",210,0,"No"
"AA",1084,"STL","8-Mid",160,-10,"No"
"AA",1423,"MIA","Noon-4pm",195,-1,"No"
"AA",1551,"BNA","4-8pm",150,-6,"No"
"AA",1559,"MIA","4-8pm",199,0,"No"
"AA",1685,"MIA","4-8am",178,-5,"No"
"AA",1709,"MIA","8-Mid",180,-6,"No"
"AA",1741,"BNA","Noon-4pm",150,-8,"No"
"AA",1757,"STL","8-Noon",164,0,"No"
"AA",1855,"STL","8-Noon",160,-5,"No"
"AA",2011,"MIA","4-8pm",195,-1,"No"
"AA",2015,"MIA","8-Noon",190,-6,"No"
"AA",2093,"MIA","Noon-4pm",195,-8,"No"
"AA",2223,"STL","4-8pm",168,-7,"No"
"AA",2255,"MIA","4-8am",170,-7,"No"
"AA",301,"ORD","4-8am",140,-5,"No"
"AA",303,"ORD","4-8am",145,-6,"No"
"AA",305,"ORD","4-8am",140,-4,"No"
"AA",309,"ORD","4-8am",140,-4,"No"
"AA",313,"ORD","8-Noon",150,-2,"No"
"AA",319,"ORD","8-Noon",150,0,"No"
"AA",321,"ORD","8-Noon",150,6,"No"
"AA",327,"ORD","Noon-4pm",150,25,"No"
"AA",329,"ORD","Noon-4pm",150,9,"No"
"AA",333,"ORD","Noon-4pm",160,22,"No"
"AA",335,"ORD","Noon-4pm",165,37,"Yes"
"AA",337,"ORD","Noon-4pm",159,-4,"No"
"AA",341,"ORD","4-8pm",160,99,"Yes"
"AA",345,"ORD","4-8pm",155,0,"No"
"AA",347,"ORD","4-8pm",168,35,"Yes"
"AA",353,"ORD","4-8pm",155,140,"Yes"
"AA",363,"ORD","4-8pm",155,99,"Yes"
"AA",371,"ORD","8-Mid",154,124,"Yes"
"AA",413,"MIA","4-8am",183,-2,"No"
"AA",599,"MIA","8-Noon",189,1,"No"
"AA",611,"BNA","8-Noon",145,-6,"No"
"AA",701,"DFW","4-8am",213,-8,"No"
"AA",707,"DFW","4-8am",214,-1,"No"
"AA",709,"DFW","8-Noon",225,1,"No"
"AA",713,"DFW","8-Noon",229,-9,"No"
"AA",721,"DFW","8-Noon",230,-4,"No"
"AA",731,"DFW","8-Noon",224,-4,"No"
"AA",739,"DFW","8-Noon",225,-1,"No"
"AA",743,"DFW","Noon-4pm",228,-1,"No"
"AA",745,"DFW","Noon-4pm",228,58,"Yes"
"AA",751,"DFW","Noon-4pm",235,14,"No"
"AA",753,"DFW","Noon-4pm",238,4,"No"
"AA",759,"DFW","Noon-4pm",235,265,"Yes"
"AA",763,"DFW","4-8pm",233,81,"Yes"
"AA",785,"DFW","4-8pm",235,86,"Yes"
"AA",787,"DFW","4-8pm",228,82,"Yes"
"AA",791,"DFW","8-Mid",210,66,"Yes"
"AA",1084,"STL","8-Mid",160,118,"Yes"
"AA",1423,"MIA","Noon-4pm",195,-1,"No"
"AA",1551,"BNA","4-8pm",150,114,"Yes"
"AA",1559,"MIA","4-8pm",199,100,"Yes"
"AA",1685,"MIA","4-8am",178,9,"No"
"AA",1709,"MIA","8-Mid",180,84,"Yes"
"AA",1741,"BNA","Noon-4pm",150,24,"No"
"AA",1757,"STL","8-Noon",164,-4,"No"
"AA",1855,"STL","8-Noon",160,-7,"No"
"AA",2011,"MIA","4-8pm",195,87,"Yes"
"AA",2015,"MIA","8-Noon",190,29,"No"
"AA",2093,"MIA","Noon-4pm",195,0,"No"
"AA",2223,"STL","4-8pm",168,18,"No"
"AA",2255,"MIA","4-8am",170,-7,"No"
"AA",301,"ORD","4-8am",140,16,"No"
"AA",303,"ORD","4-8am",145,-2,"No"
"AA",305,"ORD","4-8am",140,-5,"No"
"AA",309,"ORD","4-8am",140,-6,"No"
"AA",313,"ORD","8-Noon",150,-4,"No"
"AA",319,"ORD","8-Noon",150,263,"Yes"
"AA",321,"ORD","8-Noon",150,353,"Yes"
"AA",327,"ORD","Noon-4pm",150,194,"Yes"
"AA",329,"ORD","Noon-4pm",150,13,"No"
"AA",333,"ORD","Noon-4pm",160,130,"Yes"
"AA",335,"ORD","Noon-4pm",165,0,"No"
"AA",337,"ORD","Noon-4pm",159,50,"Yes"
"AA",341,"ORD","4-8pm",160,0,"No"
"AA",345,"ORD","4-8pm",155,0,"No"
"AA",347,"ORD","4-8pm",168,0,"No"
"AA",353,"ORD","4-8pm",155,0,"No"
"AA",363,"ORD","4-8pm",155,0,"No"
"AA",371,"ORD","8-Mid",154,0,"No"
"AA",413,"MIA","4-8am",183,-3,"No"
"AA",599,"MIA","8-Noon",189,-8,"No"
"AA",611,"BNA","8-Noon",145,-5,"No"
"AA",701,"DFW","4-8am",213,-5,"No"
"AA",707,"DFW","4-8am",214,0,"No"
"AA",709,"DFW","8-Noon",225,-2,"No"
"AA",713,"DFW","8-Noon",229,-6,"No"
"AA",721,"DFW","8-Noon",230,-7,"No"
"AA",731,"DFW","8-Noon",224,0,"No"
"AA",739,"DFW","8-Noon",225,-4,"No"
"AA",743,"DFW","Noon-4pm",228,-2,"No"
"AA",745,"DFW","Noon-4pm",228,-4,"No"
"AA",751,"DFW","Noon-4pm",235,1,"No"
"AA",753,"DFW","Noon-4pm",238,-6,"No"
"AA",759,"DFW","Noon-4pm",235,-6,"No"
"AA",763,"DFW","4-8pm",233,1,"No"
"AA",785,"DFW","4-8pm",235,0,"No"
"AA",787,"DFW","4-8pm",228,15,"No"
"AA",791,"DFW","8-Mid",210,-7,"No"
"AA",1084,"STL","8-Mid",160,-6,"No"
"AA",1423,"MIA","Noon-4pm",195,-6,"No"
"AA",1551,"BNA","4-8pm",150,-3,"No"
"AA",1559,"MIA","4-8pm",199,-8,"No"
"AA",1685,"MIA","4-8am",178,0,"No"
"AA",1709,"MIA","8-Mid",180,30,"No"
"AA",1741,"BNA","Noon-4pm",150,-3,"No"
"AA",1757,"STL","8-Noon",164,-2,"No"
"AA",1855,"STL","8-Noon",160,-5,"No"
"AA",2011,"MIA","4-8pm",195,50,"Yes"
"AA",2015,"MIA","8-Noon",190,-7,"No"
"AA",2093,"MIA","Noon-4pm",195,-8,"No"
"AA",2223,"STL","4-8pm",168,-5,"No"
"AA",2255,"MIA","4-8am",170,0,"No"
"AA",301,"ORD","4-8am",140,2,"No"
"AA",305,"ORD","4-8am",140,-9,"No"
"AA",309,"ORD","4-8am",140,-7,"No"
"AA",313,"ORD","8-Noon",150,-5,"No"
"AA",319,"ORD","8-Noon",150,6,"No"
"AA",327,"ORD","Noon-4pm",150,36,"Yes"
"AA",329,"ORD","Noon-4pm",150,34,"Yes"
"AA",335,"ORD","Noon-4pm",165,7,"No"
"AA",337,"ORD","Noon-4pm",159,-2,"No"
"AA",341,"ORD","4-8pm",160,29,"No"
"AA",347,"ORD","4-8pm",168,-3,"No"
"AA",371,"ORD","8-Mid",154,-3,"No"
"AA",413,"MIA","4-8am",183,-4,"No"
"AA",599,"MIA","8-Noon",189,-4,"No"
"AA",611,"BNA","8-Noon",145,-9,"No"
"AA",701,"DFW","4-8am",213,-3,"No"
"AA",709,"DFW","8-Noon",225,4,"No"
"AA",713,"DFW","8-Noon",229,-3,"No"
"AA",721,"DFW","8-Noon",230,2,"No"
"AA",739,"DFW","8-Noon",225,-4,"No"
"AA",743,"DFW","Noon-4pm",228,0,"No"
"AA",745,"DFW","Noon-4pm",228,0,"No"
"AA",751,"DFW","Noon-4pm",235,-3,"No"
"AA",753,"DFW","Noon-4pm",238,-4,"No"
"AA",759,"DFW","Noon-4pm",235,-4,"No"
"AA",763,"DFW","4-8pm",233,-4,"No"
"AA",785,"DFW","4-8pm",235,-3,"No"
"AA",787,"DFW","4-8pm",228,-2,"No"
"AA",1423,"MIA","Noon-4pm",195,0,"No"
"AA",1559,"MIA","4-8pm",199,-2,"No"
"AA",1685,"MIA","4-8am",178,0,"No"
"AA",1709,"MIA","8-Mid",180,52,"Yes"
"AA",1741,"BNA","Noon-4pm",150,-4,"No"
"AA",1757,"STL","8-Noon",164,-4,"No"
"AA",2011,"MIA","4-8pm",195,-8,"No"
"AA",2015,"MIA","8-Noon",190,0,"No"
"AA",2093,"MIA","Noon-4pm",195,-4,"No"
"AA",2223,"STL","4-8pm",168,-5,"No"
"AA",2255,"MIA","4-8am",170,-4,"No"
"AA",301,"ORD","4-8am",140,-1,"No"
"AA",303,"ORD","4-8am",145,-8,"No"
"AA",309,"ORD","4-8am",140,-4,"No"
"AA",313,"ORD","8-Noon",150,-6,"No"
"AA",321,"ORD","8-Noon",150,-8,"No"
"AA",327,"ORD","Noon-4pm",150,9,"No"
"AA",329,"ORD","Noon-4pm",150,-4,"No"
"AA",335,"ORD","Noon-4pm",165,-2,"No"
"AA",337,"ORD","Noon-4pm",159,-1,"No"
"AA",341,"ORD","4-8pm",160,4,"No"
"AA",345,"ORD","4-8pm",155,-6,"No"
"AA",347,"ORD","4-8pm",168,-5,"No"
"AA",353,"ORD","4-8pm",155,-5,"No"
"AA",363,"ORD","4-8pm",155,-3,"No"
"AA",371,"ORD","8-Mid",154,20,"No"
"AA",413,"MIA","4-8am",183,-1,"No"
"AA",599,"MIA","8-Noon",189,-3,"No"
"AA",611,"BNA","8-Noon",145,-9,"No"
"AA",701,"DFW","4-8am",213,-5,"No"
"AA",707,"DFW","4-8am",214,-2,"No"
"AA",709,"DFW","8-Noon",225,-8,"No"
"AA",713,"DFW","8-Noon",229,-4,"No"
"AA",721,"DFW","8-Noon",230,-6,"No"
"AA",739,"DFW","8-Noon",225,0,"No"
"AA",743,"DFW","Noon-4pm",228,-5,"No"
"AA",745,"DFW","Noon-4pm",228,-9,"No"
"AA",751,"DFW","Noon-4pm",235,78,"Yes"
"AA",753,"DFW","Noon-4pm",238,59,"Yes"
"AA",759,"DFW","Noon-4pm",235,-6,"No"
"AA",763,"DFW","4-8pm",233,-4,"No"
"AA",785,"DFW","4-8pm",235,21,"No"
"AA",787,"DFW","4-8pm",228,21,"No"
"AA",1084,"STL","8-Mid",160,11,"No"
"AA",1423,"MIA","Noon-4pm",195,5,"No"
"AA",1551,"BNA","4-8pm",150,-6,"No"
"AA",1559,"MIA","4-8pm",199,50,"Yes"
"AA",1685,"MIA","4-8am",178,-3,"No"
"AA",1709,"MIA","8-Mid",180,15,"No"
"AA",1741,"BNA","Noon-4pm",150,-1,"No"
"AA",1757,"STL","8-Noon",164,-10,"No"
"AA",1855,"STL","8-Noon",160,-5,"No"
"AA",2011,"MIA","4-8pm",195,3,"No"
"AA",2015,"MIA","8-Noon",190,-12,"No"
"AA",2093,"MIA","Noon-4pm",195,-4,"No"
"AA",2223,"STL","4-8pm",168,-2,"No"
"AA",2255,"MIA","4-8am",170,10,"No"
"AA",301,"ORD","4-8am",140,-4,"No"
"AA",303,"ORD","4-8am",145,-4,"No"
"AA",305,"ORD","4-8am",140,17,"No"
"AA",309,"ORD","4-8am",140,-3,"No"
"AA",313,"ORD","8-Noon",150,-3,"No"
"AA",319,"ORD","8-Noon",150,6,"No"
"AA",321,"ORD","8-Noon",150,-8,"No"
"AA",327,"ORD","Noon-4pm",150,-8,"No"
"AA",329,"ORD","Noon-4pm",150,-3,"No"
"AA",333,"ORD","Noon-4pm",160,0,"No"
"AA",335,"ORD","Noon-4pm",165,-1,"No"
"AA",337,"ORD","Noon-4pm",159,15,"No"
"AA",341,"ORD","4-8pm",160,-3,"No"
"AA",345,"ORD","4-8pm",155,10,"No"
"AA",347,"ORD","4-8pm",168,1,"No"
"AA",353,"ORD","4-8pm",155,9,"No"
"AA",363,"ORD","4-8pm",155,33,"Yes"
"AA",371,"ORD","8-Mid",154,15,"No"
"AA",413,"MIA","4-8am",183,-8,"No"
"AA",599,"MIA","8-Noon",189,-1,"No"
"AA",611,"BNA","8-Noon",145,-4,"No"
"AA",701,"DFW","4-8am",213,-8,"No"
"AA",707,"DFW","4-8am",214,6,"No"
"AA",709,"DFW","8-Noon",225,-1,"No"
"AA",713,"DFW","8-Noon",229,4,"No"
"AA",721,"DFW","8-Noon",230,5,"No"
"AA",731,"DFW","8-Noon",224,-2,"No"
"AA",739,"DFW","8-Noon",225,-1,"No"
"AA",743,"DFW","Noon-4pm",228,-6,"No"
"AA",745,"DFW","Noon-4pm",228,-1,"No"
"AA",751,"DFW","Noon-4pm",235,-6,"No"
"AA",753,"DFW","Noon-4pm",238,-2,"No"
"AA",759,"DFW","Noon-4pm",235,260,"Yes"
"AA",763,"DFW","4-8pm",233,5,"No"
"AA",785,"DFW","4-8pm",235,13,"No"
"AA",787,"DFW","4-8pm",228,-2,"No"
"AA",791,"DFW","8-Mid",210,13,"No"
"AA",1084,"STL","8-Mid",160,6,"No"
"AA",1423,"MIA","Noon-4pm",195,38,"Yes"
"AA",1551,"BNA","4-8pm",150,-1,"No"
"AA",1559,"MIA","4-8pm",199,3,"No"
"AA",1685,"MIA","4-8am",178,-2,"No"
"AA",1709,"MIA","8-Mid",180,21,"No"
"AA",1741,"BNA","Noon-4pm",150,-1,"No"
"AA",1757,"STL","8-Noon",164,-8,"No"
"AA",1855,"STL","8-Noon",160,-4,"No"
"AA",2011,"MIA","4-8pm",195,5,"No"
"AA",2015,"MIA","8-Noon",190,-4,"No"
"AA",2093,"MIA","Noon-4pm",195,-5,"No"
"AA",2223,"STL","4-8pm",168,32,"Yes"
"AA",2255,"MIA","4-8am",170,0,"No"
"AA",301,"ORD","4-8am",140,-3,"No"
"AA",303,"ORD","4-8am",145,-7,"No"
"AA",305,"ORD","4-8am",140,-1,"No"
"AA",309,"ORD","4-8am",140,-4,"No"
"AA",313,"ORD","8-Noon",150,-1,"No"
"AA",319,"ORD","8-Noon",150,-7,"No"
"AA",321,"ORD","8-Noon",150,-5,"No"
"AA",327,"ORD","Noon-4pm",150,-5,"No"
"AA",329,"ORD","Noon-4pm",150,-6,"No"
"AA",333,"ORD","Noon-4pm",160,-4,"No"
"AA",335,"ORD","Noon-4pm",165,0,"No"
"AA",337,"ORD","Noon-4pm",159,-6,"No"
"AA",341,"ORD","4-8pm",160,-4,"No"
"AA",345,"ORD","4-8pm",155,-6,"No"
"AA",347,"ORD","4-8pm",168,-3,"No"
"AA",353,"ORD","4-8pm",155,0,"No"
"AA",363,"ORD","4-8pm",155,-2,"No"
"AA",371,"ORD","8-Mid",154,-7,"No"
"AA",413,"MIA","4-8am",183,-4,"No"
"AA",599,"MIA","8-Noon",189,83,"Yes"
"AA",611,"BNA","8-Noon",145,-5,"No"
"AA",701,"DFW","4-8am",213,-6,"No"
"AA",707,"DFW","4-8am",214,-2,"No"
"AA",709,"DFW","8-Noon",225,-3,"No"
"AA",713,"DFW","8-Noon",229,2,"No"
"AA",721,"DFW","8-Noon",230,-5,"No"
"AA",731,"DFW","8-Noon",224,-6,"No"
"AA",739,"DFW","8-Noon",225,3,"No"
"AA",743,"DFW","Noon-4pm",228,-6,"No"
"AA",745,"DFW","Noon-4pm",228,-7,"No"
"AA",751,"DFW","Noon-4pm",235,-3,"No"
"AA",753,"DFW","Noon-4pm",238,0,"No"
"AA",759,"DFW","Noon-4pm",235,4,"No"
"AA",763,"DFW","4-8pm",233,-2,"No"
"AA",785,"DFW","4-8pm",235,13,"No"
"AA",787,"DFW","4-8pm",228,3,"No"
"AA",791,"DFW","8-Mid",210,-8,"No"
"AA",1084,"STL","8-Mid",160,-2,"No"
"AA",1423,"MIA","Noon-4pm",195,65,"Yes"
"AA",1551,"BNA","4-8pm",150,-9,"No"
"AA",1559,"MIA","4-8pm",199,36,"Yes"
"AA",1685,"MIA","4-8am",178,9,"No"
"AA",1709,"MIA","8-Mid",180,224,"Yes"
"AA",1741,"BNA","Noon-4pm",150,-9,"No"
"AA",1757,"STL","8-Noon",164,5,"No"
"AA",1855,"STL","8-Noon",160,-2,"No"
"AA",2011,"MIA","4-8pm",195,34,"Yes"
"AA",2015,"MIA","8-Noon",190,-6,"No"
"AA",2093,"MIA","Noon-4pm",195,75,"Yes"
"AA",2223,"STL","4-8pm",168,-7,"No"
"AA",2255,"MIA","4-8am",170,-4,"No"
"AA",301,"ORD","4-8am",140,-1,"No"
"AA",303,"ORD","4-8am",145,-7,"No"
"AA",305,"ORD","4-8am",140,-4,"No"
"AA",309,"ORD","4-8am",140,-6,"No"
"AA",313,"ORD","8-Noon",150,-2,"No"
"AA",319,"ORD","8-Noon",150,-2,"No"
"AA",321,"ORD","8-Noon",150,-5,"No"
"AA",327,"ORD","Noon-4pm",150,-6,"No"
"AA",329,"ORD","Noon-4pm",150,-6,"No"
